,10027,10062,10100,10129,10142,07066,07086,07106,07114,07148,06004,06032,06036,06053,06057,06062,06065,06090,06104,06108,06124,06132,06137,01016,01023,01037,01047,01057,01079,04014,04086,04091,04107,08020,08025,08058,08065,02028,02039,02043,02056,02088,02094,05013,05042,05045,05054,05055,05056,05073,05081,05082,05104,05132,05133,05134,05151,09153
0,5.105654515102258e-10,6.167428972573369e-11,4.233775266033869e-10,1.6204246256968074e-10,4.642557231212818e-10,3.336211483141427e-10,3.0229718776187826e-10,3.4589101366880915e-10,2.5089395315195034e-10,1.4594509201382605e-10,1.3386625460786434e-10,2.158774920046671e-10,1.1155553115506264e-10,3.53447784163131e-10,4.4721885964912133e-10,2.781158932843465e-10,2.547099575364606e-10,3.662314021752922e-10,3.712165341176084e-10,9.476911605975843e-10,1.3453998865710145e-10,2.1093443411672434e-10,3.2681855217884804e-10,1.6444933270091338e-11,5.857053447836634e-10,5.260601157121265e-10,2.1277451946994913e-10,4.713877309529191e-10,4.652315047358815e-10,1.8220577919393897e-10,3.023295412527367e-10,3.140697713888984e-10,5.181059523318527e-10,1.1483326105563954e-10,8.617762168652471e-11,3.2045437495656357e-10,1.8437294030191774e-10,4.0860106066272594e-13,8.190274313534169e-11,1.216809998753838e-09,1.7237650942891313e-11,4.155021143833445e-10,4.686208039447579e-10,9.207134285638159e-10,1.5415601255005146e-11,1.5389323110596324e-10,8.96508090210899e-10,1.391253283625313e-10,1.91742986726178e-10,3.1318157315320336e-11,4.504889839816306e-10,4.5360173861234374e-10,2.820439843565316e-10,9.51246937647797e-10,2.3779378723200985e-10,4.40856935188359e-10,8.950237521066875e-10,4.07780554154147e-10
