,04002,04007,12002,10002,10004,10006,10007,10013,09004,09012,09014,09018,09019,09023,09025,09032,02004,02006,02008,02014,01001,01002,01004,00002,13001,13015,03005,03006,03007,03010,03013,03014,03018,14002,06007,06012,06015,06016,06022,06023,06024,07003,07004,07006,07009,07016,07018,07021,07024,11002,11008,11017,11025,08009,08033,08039,08040,05002,05003,05004,05007
9,8.232608782140523e-09,7.25283599857582e-09,7.604782660950313e-09,1.8128039118473104e-09,4.00910782271926e-09,5.0127487245402295e-09,7.941805453237811e-09,4.955363231988684e-09,1.006045123496857e-09,5.951597793227894e-09,1.3136979360339423e-08,3.836480630338443e-09,8.02655183210648e-09,5.6521388326317875e-09,7.39961392247711e-09,5.0510395707482195e-09,5.377173474647916e-09,6.7518081992362425e-09,5.821707621475805e-09,1.9417173848306526e-09,3.2212285506941737e-09,4.781057799111769e-09,6.191478954093294e-09,7.966266226985044e-09,8.735470208019856e-09,6.723203494270865e-09,6.242398950236136e-09,4.682961799027467e-09,4.464968194937176e-09,5.7935493309083e-09,4.575967857955027e-09,5.428205517604495e-09,5.351888033620052e-09,8.703811286769899e-09,7.04053338336748e-09,3.7904673184220795e-09,4.698189694457149e-09,5.857990688548298e-09,-7.010230626270886e-10,5.336455929597467e-09,4.134519492649124e-09,-2.947977712742713e-10,6.865517165747022e-10,-1.172767670701277e-09,2.357601730108845e-09,-7.363086438057095e-10,3.4451905610306804e-10,3.7173859757541277e-10,1.8536200302723794e-09,3.1863283327964953e-09,5.911823011408216e-09,6.306434021774345e-09,3.827961073612517e-09,1.2857211405731666e-09,5.008265546888254e-09,3.671255205258969e-09,5.304497922533049e-09,6.089636577053072e-09,6.001346185788948e-09,8.835621323070354e-09,4.295180191994565e-09
10,9.029320689714799e-09,7.577245620407528e-09,8.447070687745125e-09,3.0324667623822947e-09,4.8666980668591746e-09,5.08779459819485e-09,8.527681869444772e-09,5.3930223929529535e-09,2.370876071317996e-09,6.760920717043849e-09,1.7748637106764085e-08,4.583771481275071e-09,9.494067439045122e-09,6.81850250590618e-09,8.638165332520623e-09,6.467833664146557e-09,7.357762497403659e-09,7.483847921023431e-09,7.1240102354921485e-09,4.17294431016663e-09,3.0371406768050387e-09,5.439505806193353e-09,8.429069232492986e-09,8.653337043874645e-09,8.98492630590751e-09,6.836695622740724e-09,7.558377014208146e-09,5.943410562794631e-09,5.690733272308703e-09,6.804065964905891e-09,6.3062439039866825e-09,6.410015857084643e-09,6.862347575774583e-09,9.503255942006115e-09,8.868561118830493e-09,4.574889172443807e-09,5.829034216518003e-09,7.33755387380406e-09,-3.535760031201792e-11,6.308906939305581e-09,4.703488904482915e-09,6.008393260954161e-11,2.2817611582243654e-09,8.159320132373758e-10,4.1839686855634835e-09,1.0886670665088384e-09,1.8911776665526804e-09,1.8463204853572987e-09,3.001896594940978e-09,4.74019578510415e-09,6.484453108253409e-09,7.74268539596512e-09,4.512744329139549e-09,2.236604147107692e-09,6.371538104347581e-09,5.190064926865284e-09,6.437090786728114e-09,7.622655860028248e-09,6.6562598746962765e-09,9.31072365783126e-09,4.480694750787237e-09
11,9.516911524184564e-09,7.642157110238743e-09,9.008320316536614e-09,3.982204820227902e-09,5.626086509142332e-09,5.489206409547118e-09,8.879795999245224e-09,5.929446845830565e-09,3.490878543540352e-09,7.922087032606675e-09,2.0433224431851358e-08,5.5056803318063085e-09,1.09421079265772e-08,7.868973812270378e-09,9.959304197841538e-09,7.292549419796223e-09,9.213509398847913e-09,8.28296352600709e-09,8.623324141997382e-09,5.749585234712383e-09,2.9280442070120165e-09,6.201710577272981e-09,1.034070097313524e-08,8.959070837847596e-09,9.070270993745591e-09,6.620703876574458e-09,8.284281643154895e-09,7.01778446174938e-09,6.53777583209211e-09,7.846866890378236e-09,7.593227620503923e-09,7.05879394058457e-09,8.182311108029424e-09,9.811807676116422e-09,1.0424123014032983e-08,5.108479084158294e-09,6.742106298594297e-09,8.13300046661965e-09,9.242732082362393e-10,7.102854490047612e-09,5.097898858355854e-09,4.2609148905389133e-10,3.704634336828701e-09,2.5420945062218102e-09,5.672275245272008e-09,2.843645622975883e-09,3.3407274570275097e-09,3.237868932467561e-09,3.2486774020838156e-09,5.9655237785761965e-09,7.075437792953671e-09,8.862129887483808e-09,4.939273263466076e-09,3.152860663687515e-09,7.313373462530137e-09,6.4792839460282964e-09,7.1267120231817655e-09,8.853279740701405e-09,6.937676110619777e-09,9.387218628015324e-09,4.280696196889318e-09
12,9.581402212369982e-09,7.40420331761593e-09,9.349019780979453e-09,4.744007050205948e-09,6.2383212978647036e-09,5.70113366416943e-09,8.504168321645767e-09,6.198348364871667e-09,4.257682585438532e-09,8.823707926692931e-09,2.0364952975940792e-08,6.5313185405988794e-09,1.2119476449831847e-08,8.568375936346583e-09,1.0843484001837372e-08,7.442582628338129e-09,1.0638968849775504e-08,9.196574994972684e-09,9.693917231669974e-09,6.505628877643428e-09,3.026042517833028e-09,6.745560299411273e-09,1.0752990716571062e-08,9.0262668768096e-09,9.032683364570976e-09,6.561400418933536e-09,8.324339762062481e-09,7.82892533928056e-09,6.867691312107787e-09,8.575576576103999e-09,8.275834015128246e-09,7.596098553068972e-09,9.090367743758695e-09,9.526771490044269e-09,1.1701153198519478e-08,5.366201076942701e-09,7.244006709821687e-09,8.521552770630788e-09,2.192871977422107e-09,7.507179551414155e-09,5.519328818300935e-09,9.989235790468076e-10,4.85712410388592e-09,4.113710772724986e-09,7.104093208456821e-09,4.417554466349629e-09,4.371291263416299e-09,4.569107073750881e-09,3.1112804810181718e-09,7.194042919760377e-09,7.659492972690084e-09,9.686619204503373e-09,5.389616238492966e-09,4.304391117977122e-09,7.948025696820367e-09,7.168489342563986e-09,7.573378222754097e-09,9.445441006111524e-09,6.7292964350361336e-09,9.098407873505879e-09,4.188832142281343e-09
13,9.047655874842761e-09,6.852887813182869e-09,9.511366132579965e-09,5.008170347095349e-09,6.5639383994203345e-09,5.6076344964602185e-09,7.846569573710413e-09,6.160707203848338e-09,4.805910441385792e-09,9.00837865583754e-09,1.888992610535881e-08,6.948257814025651e-09,1.2307132040261876e-08,8.828297428140668e-09,1.0938135385017102e-08,7.400515566205982e-09,1.1246414663506479e-08,9.625810140031487e-09,9.723629424242628e-09,6.940914607579317e-09,3.1622685143876384e-09,6.8647972478939995e-09,1.0548530309123053e-08,8.829731338857377e-09,8.77427202898108e-09,6.146092956438158e-09,8.176134074347302e-09,8.34868698783712e-09,6.788607355110095e-09,8.667684934998098e-09,8.462639013380439e-09,7.979843072775806e-09,9.237059808986723e-09,8.953453475866473e-09,1.2096907023514028e-08,5.58180719503603e-09,7.2993787842991695e-09,8.570669830022664e-09,3.8288535154395416e-09,7.2121273745065545e-09,5.645140493196452e-09,1.5474006714760634e-09,5.852199784507545e-09,5.716424465555959e-09,8.543541169126461e-09,5.732167705796e-09,4.957520206980943e-09,5.403299807485348e-09,3.5608620993378935e-09,8.055872608481111e-09,8.148074879171227e-09,1.0024781211538993e-08,5.37410625141598e-09,5.3713216297344155e-09,8.230665370989494e-09,7.275113056821735e-09,7.685884215212134e-09,9.196719567081115e-09,6.302542470390016e-09,8.842340085043552e-09,4.466388194814884e-09
14,8.289191435436696e-09,6.181374227054203e-09,9.402603827964564e-09,4.86264453225906e-09,6.678663564619884e-09,5.3741255477415415e-09,7.3012473556920504e-09,6.099973445303296e-09,5.190983450731178e-09,8.811939818252439e-09,1.725334058848368e-08,6.912823234633212e-09,1.1803442236281755e-08,8.759402909210605e-09,1.0335970523574788e-08,7.46194686505768e-09,1.1315627516295378e-08,9.662316409980312e-09,9.250281600711164e-09,7.010577803458386e-09,3.2325440623927738e-09,6.823535597001593e-09,1.0660254890066889e-08,8.367957032350933e-09,8.176377991183927e-09,5.705315583795841e-09,8.053064439374896e-09,8.388616834137921e-09,6.330137214774865e-09,8.45344972197307e-09,8.362998402015912e-09,8.191887563610496e-09,8.61636555326659e-09,8.474212875272778e-09,1.1714820531350963e-08,5.810090448826936e-09,7.049004740148068e-09,8.314379848615002e-09,5.2052286119778145e-09,6.6923648120056755e-09,5.4007475214674375e-09,2.1609214381495786e-09,6.349021285119848e-09,7.068239122739203e-09,9.560397903872886e-09,6.8153643844714935e-09,5.335852929401473e-09,6.031589534867364e-09,3.785042152325323e-09,7.92505121435073e-09,8.539937363330402e-09,9.917141109046607e-09,4.891492213967197e-09,6.395570584938232e-09,8.133847768664813e-09,7.115678380896973e-09,7.3959641923356355e-09,8.476510112070289e-09,5.490530974205488e-09,8.504555242197962e-09,4.705576679291187e-09
15,7.781392897032733e-09,5.576623110930664e-09,9.086499955802021e-09,4.654031785247045e-09,6.522442610376517e-09,5.067649545087534e-09,6.8289530853828255e-09,5.916286062543569e-09,5.231931765379649e-09,8.259487684740041e-09,1.5340468173052607e-08,6.8168758312089215e-09,1.1099636403394445e-08,8.571465667006737e-09,9.465388244585284e-09,7.225931724713574e-09,1.0996390112651805e-08,9.484485692456177e-09,8.638210621672175e-09,6.703996903947847e-09,3.2849546284157494e-09,6.650479377869303e-09,1.0114955616947393e-08,7.799879312543377e-09,7.62230420872726e-09,5.627943907757307e-09,7.65072538466302e-09,8.133893963726929e-09,5.9566031342464785e-09,8.301394964190284e-09,8.049938205620763e-09,8.066120118439946e-09,7.802281959599635e-09,8.05110358995415e-09,1.090854869694413e-08,5.633509646944705e-09,6.597772703292275e-09,7.780911874011686e-09,6.0406777630407124e-09,6.284842724339336e-09,5.240932838780613e-09,3.289426177011085e-09,6.627577231942607e-09,8.13360341026168e-09,1.022980777483005e-08,7.221531323719622e-09,5.511893488110452e-09,6.328996984046753e-09,3.727180342751104e-09,7.981876896909966e-09,8.633951477158459e-09,9.515762910549328e-09,4.757955527982818e-09,7.017596002604257e-09,7.855570822228189e-09,6.791930042194868e-09,6.726379070989223e-09,7.437816227010729e-09,4.716147356352563e-09,8.088153069891777e-09,4.858152660570081e-09
16,7.470658184586113e-09,5.004244384402635e-09,8.600112982135588e-09,4.3017281377561185e-09,6.142050218838053e-09,4.84042905982966e-09,6.383904833388395e-09,5.630139162804129e-09,4.7091530537502096e-09,8.25012458394646e-09,1.3353919894899192e-08,6.393056371084815e-09,1.0240892405262168e-08,8.174350124727135e-09,8.567307112200305e-09,6.579267261942055e-09,1.0293426498544156e-08,8.955225735572718e-09,7.951216082196266e-09,6.2007408711285665e-09,3.1687568731094874e-09,6.514014057012902e-09,9.348453643313656e-09,7.227403427604378e-09,7.060990044197315e-09,5.27219902701535e-09,7.041652774890102e-09,7.68312435252635e-09,5.618101321741676e-09,7.892616444431388e-09,7.497186134582713e-09,7.3949349599950245e-09,6.964004944952905e-09,7.386043275160722e-09,9.796497430695563e-09,5.344933572115601e-09,5.966625571410384e-09,7.195094001031514e-09,6.1619731493472856e-09,5.813884397309975e-09,5.033653176008939e-09,4.003725359334727e-09,6.8834549495263e-09,8.7749273137371e-09,1.0382637542867371e-08,6.779594581101025e-09,5.476480798132022e-09,6.17710569768872e-09,3.514946401631179e-09,8.146671364694063e-09,8.552733257058551e-09,8.88636910381095e-09,4.673120444212122e-09,6.9828152290891175e-09,7.43441661640628e-09,6.1985433677219226e-09,6.044145915721765e-09,6.464193851578721e-09,4.181107732429524e-09,7.612304582115604e-09,4.987521024800857e-09
17,7.059487335383318e-09,4.303859250191208e-09,8.01957488446852e-09,3.824400033371112e-09,5.76585081297876e-09,4.771552477784491e-09,5.8489932090602435e-09,5.330228746973824e-09,4.251676249696125e-09,8.206344417423006e-09,1.1647226291152987e-08,5.866857825906814e-09,9.479869147979335e-09,7.549276392728572e-09,7.735107024671038e-09,5.8916105302704394e-09,9.613889425276395e-09,8.530419771612903e-09,7.4406925472131605e-09,5.727439102424266e-09,2.852321880792838e-09,6.274288664468682e-09,8.823563955074908e-09,6.7028356946907514e-09,6.46398561595916e-09,4.8682806515611755e-09,6.494701967386665e-09,7.016458612962088e-09,4.9580996534580624e-09,7.237308884578142e-09,6.871588874050671e-09,6.924313249854762e-09,6.217721420409929e-09,6.534343169675601e-09,8.651948914767107e-09,4.8420348932629125e-09,5.212882297950229e-09,6.727922583162007e-09,6.276170989245537e-09,5.475502509666874e-09,4.719511665961843e-09,4.202461246823438e-09,6.525622466798688e-09,8.683406685775415e-09,1.0233645627028358e-08,6.118451015655003e-09,5.1730672665240645e-09,6.085298235590238e-09,3.378819391512342e-09,7.831134270811919e-09,8.492888646661109e-09,8.18745628257829e-09,4.372280597152757e-09,6.596430907111784e-09,6.853987552703249e-09,5.283120129713197e-09,5.748086696944415e-09,5.739224881635166e-09,3.7247132215395237e-09,7.053275034496101e-09,4.756962265990042e-09
18,6.431269031592009e-09,3.7171431086622416e-09,7.444171928238882e-09,3.318008390996595e-09,5.43002475472226e-09,4.76177121463309e-09,5.234720390506509e-09,5.064755884243406e-09,3.719620941358992e-09,7.442121914089837e-09,1.015565389843421e-08,5.247910810085343e-09,8.848297672993694e-09,6.983727044777325e-09,7.114514605786846e-09,5.348170198453523e-09,8.88734062443081e-09,8.117870334040752e-09,6.971552168931357e-09,5.217011632361526e-09,2.515152483321251e-09,5.8816669993496846e-09,8.339018814341034e-09,6.166035877946069e-09,5.820291608894432e-09,4.553802521230433e-09,5.955217690567451e-09,6.557821017484854e-09,4.0187834218783795e-09,6.467639214691796e-09,6.361611559451295e-09,6.6300509892006726e-09,5.54475430984742e-09,5.92532778732818e-09,7.561333861890546e-09,4.021896366203991e-09,4.467531878607146e-09,6.051912669815232e-09,6.647477015222558e-09,4.964499317411735e-09,4.24635905543128e-09,4.345915691716013e-09,6.041027102280594e-09,8.279594098762144e-09,9.940210624936524e-09,5.46189094195288e-09,4.89847054424441e-09,5.799925931110127e-09,3.321369603237428e-09,7.55180927594644e-09,8.250706269340477e-09,7.57208728324781e-09,4.168318203741897e-09,6.140422471108935e-09,6.041606364470704e-09,4.378398879753658e-09,5.236108324235706e-09,4.834983163681132e-09,3.5711880243181196e-09,6.525407485683161e-09,4.3438421943385576e-09
