,03001,03002,03003,03005,03007,03008,03010,03011,03016,03018,02001,02002,02003,02004,02005,02006,02011,02012,01001,01005,01007,01009,01011,01012,01014,01015,01016,01018,01019,01020,01023,00002,00004,00008,00011,00013
0,3.564226046849566e-10,4.5776784602389257e-10,-1.2385256904644828e-10,-6.926151589466153e-11,-3.646105543056376e-10,2.0444520802469783e-10,-3.6212190582480303e-10,-1.173577098990204e-10,9.190185747421491e-10,-7.237363854471642e-10,3.4928763665078026e-10,-4.293155370505826e-10,-1.004679268078891e-09,-2.0924101700124003e-10,6.290425991668232e-10,1.096450354518623e-09,-1.3737715690443888e-10,-3.290795310216885e-10,-3.1291834974352245e-10,3.0694021530147925e-09,4.3147343501186943e-10,-4.2092587781200193e-10,-4.086524621484545e-11,1.5854605035446864e-09,1.762712825115614e-10,5.06422120076704e-10,-1.69090935055201e-12,1.3449758565718722e-09,3.788476664151804e-10,-1.077741147933531e-09,5.185095015905007e-10,2.5323591266867654e-10,-2.9282314619677295e-10,1.3426380973253e-10,3.5710806619274206e-10,-1.2683117144140702e-10
1,3.5631624517822427e-10,4.576114405671488e-10,-1.2386990379780085e-10,-6.926541270631808e-11,-3.6473023181302463e-10,2.0441461241319113e-10,-3.622307785634288e-10,-1.1736723461315732e-10,9.184078714937056e-10,-7.241736647490852e-10,3.491866340796114e-10,-4.294617435052251e-10,-1.0054494862183917e-09,-2.0927454808157868e-10,6.287168172447986e-10,1.0954766614697186e-09,-1.373929820841104e-10,-3.2916657699333643e-10,-3.1300077854419724e-10,3.062640171822467e-09,4.3132032936599727e-10,-4.210580804549213e-10,-4.086657297594114e-11,1.5834626844637091e-09,1.762416453184949e-10,5.061976936296039e-10,-1.6909112953777324e-12,1.343600484777232e-09,3.7873963544959257e-10,-1.0786513927662253e-09,5.183203750602082e-10,2.5316666157745636e-10,-2.9289326329097286e-10,1.342515438610694e-10,3.570161013953103e-10,-1.2684392359885125e-10
2,3.561035455983346e-10,4.5729866168984075e-10,-1.2390457488425649e-10,-6.927320647300054e-11,-3.6496961310457795e-10,2.0435342404393043e-10,-3.6244854656651636e-10,-1.1738628453626344e-10,9.17186697735553e-10,-7.250484039367556e-10,3.4898464656915023e-10,-4.2975418987078616e-10,-1.0069903253597447e-09,-2.0934161365288e-10,6.280653528352211e-10,1.0935297471603867e-09,-1.3742463361218914e-10,-3.293406838895988e-10,-3.1316565079753645e-10,3.0491231907994004e-09,4.3101415020967046e-10,-4.213225120476767e-10,-4.086922652595013e-11,1.5794683562445351e-09,1.7618237399012775e-10,5.057488992344086e-10,-1.6909151846484957e-12,1.3408504904278793e-09,3.785235921043827e-10,-1.0804723876764509e-09,5.179421631044445e-10,2.530281707129054e-10,-2.9303350880285923e-10,1.3422701282267304e-10,3.568321861350617e-10,-1.2686942873349597e-10
3,3.558908849675398e-10,4.569859470407348e-10,-1.2393924913524567e-10,-6.928100052599174e-11,-3.652090468364955e-10,2.042922413887933e-10,-3.6266635953356833e-10,-1.1740533544877116e-10,9.159659917323841e-10,-7.259235028804964e-10,3.487826943952798e-10,-4.3004670299979423e-10,-1.008531966227738e-09,-2.09408686037972e-10,6.274140880374836e-10,1.0915837828316154e-09,-1.3745628747614924e-10,-3.295148206383872e-10,-3.1333055230446027e-10,3.0356204381916916e-09,4.3070803548794173e-10,-4.2158699614142543e-10,-4.087188013182821e-11,1.5754766740991532e-09,1.761231087848929e-10,5.053002222109779e-10,-1.6909190737309944e-12,1.3381020064868548e-09,3.7830758600619775e-10,-1.0822943874144312e-09,5.175640335720028e-10,2.5288970252828044e-10,-2.9317377692592436e-10,1.3420248319363913e-10,3.566482995967615e-10,-1.268949355062882e-10
4,3.556782634486406e-10,4.5667329693184287e-10,-1.239739265448377e-10,-6.928879486507589e-11,-3.654485327823275e-10,2.0423106445960608e-10,-3.628842172899677e-10,-1.174243873497796e-10,9.147457580480672e-10,-7.267989587616549e-10,3.485807777025535e-10,-4.3033928259384456e-10,-1.0100744008452261e-09,-2.0947576522203478e-10,6.267630243397537e-10,1.0896387813269711e-09,-1.3748794367234325e-10,-3.296889871336224e-10,-3.1349548296395133e-10,3.0221324491129073e-09,4.304019855293163e-10,-4.218515325111374e-10,-4.087453379355092e-11,1.571487690612183e-09,1.7606384971718601e-10,5.04851663309023e-10,-1.6909229631992509e-12,1.335355056887783e-09,3.7809161730553025e-10,-1.0841173806847435e-09,5.171859868921904e-10,2.5275125711194605e-10,-2.9331406758927173e-10,1.341779549757386e-10,3.564644418853911e-10,-1.2692044391474382e-10
5,3.5546568120457975e-10,4.563607116758301e-10,-1.2400860710710694e-10,-6.929658949003777e-11,-3.6568807071592864e-10,2.0416989326820668e-10,-3.6310211966149407e-10,-1.174434402381992e-10,9.135260012641606e-10,-7.27674768771847e-10,3.4837889663578216e-10,-4.3063192835497956e-10,-1.0116176212720785e-09,-2.0954285118992484e-10,6.261121632347943e-10,1.0876947555613256e-09,-1.375196021969697e-10,-3.298631832693969e-10,-3.1366044267530887e-10,3.008659766184429e-09,4.300960006627016e-10,-4.2211612093169e-10,-4.0877187510929725e-11,1.5675014587836213e-09,1.7600459680114394e-10,5.0440322328045e-10,-1.6909268524787816e-12,1.332609665718141e-09,3.778756861526204e-10,-1.0859413562494917e-09,5.168080234954569e-10,2.526128345524163e-10,-2.9345438072210683e-10,1.3415342817112512e-10,3.562806131050211e-10,-1.2694595395687278e-10
6,3.552531383992164e-10,4.5604819158602116e-10,-1.2404329081619053e-10,-6.930438440066189e-11,-3.6592766041145687e-10,2.0410872782644243e-10,-3.63320066473925e-10,-1.1746249411275312e-10,9.123067259815822e-10,-7.285509301129136e-10,3.481770513400327e-10,-4.3092463998602436e-10,-1.0131616196046724e-09,-2.0960994392702164e-10,6.254615062205942e-10,1.085751718520621e-09,-1.3755126304646482e-10,-3.3003740893997303e-10,-3.138254313381475e-10,2.9952029396384816e-09,4.297900812174115e-10,-4.223807611785645e-10,-4.087984128394036e-11,1.563518032032061e-09,1.7594535005119063e-10,5.03954902878629e-10,-1.6909307417610805e-12,1.3298658572187272e-09,3.7765979269831316e-10,-1.0877663029284331e-09,5.164301438124882e-10,2.5247443493835293e-10,-2.9359471625373845e-10,1.3412890278147478e-10,3.5609681336042206e-10,-1.2697146563035864e-10
7,3.550406351957842e-10,4.5573573697639654e-10,-1.2407797766605773e-10,-6.931217959673267e-11,-3.6616730164366584e-10,2.0404756814599523e-10,-3.6353805755383064e-10,-1.1748154897235366e-10,9.110879368206879e-10,-7.294274399968922e-10,3.4797524196062884e-10,-4.312174171905781e-10,-1.014706387975719e-09,-2.096770434183789e-10,6.248110547996136e-10,1.083809683262266e-09,-1.375829262171108e-10,-3.3021166403986397e-10,-3.1399044885200815e-10,2.9817625274235517e-09,4.2948422752394994e-10,-4.2264545302828334e-10,-4.0882495112722246e-11,1.5595374641980903e-09,1.758861094820372e-10,5.035067028598714e-10,-1.6909346310466099e-12,1.3271236557846285e-09,3.774439370940645e-10,-1.0895922095983557e-09,5.160523482760376e-10,2.5233605835856663e-10,-2.937350741135782e-10,1.3410437880846587e-10,3.5591304275706765e-10,-1.2699697893296812e-10
8,3.548281717584316e-10,4.554233481614226e-10,-1.2411266765079778e-10,-6.931997507803463e-11,-3.66406994187973e-10,2.0398641423926646e-10,-3.637560927277783e-10,-1.175006048161008e-10,9.098696384197528e-10,-7.303042956459728e-10,3.477734686431548e-10,-4.315102596726863e-10,-1.016251918554444e-09,-2.0974414964915116e-10,6.241608104787948e-10,1.0818686629161429e-09,-1.376145917054249e-10,-3.3038594846342685e-10,-3.1415549511666955e-10,2.968339095309819e-09,4.2917843991338275e-10,-4.2291019625674965e-10,-4.088514899725111e-11,1.5555598095467802e-09,1.758268751081367e-10,5.030586239821087e-10,-1.6909385201429518e-12,1.3243830859676747e-09,3.7722811949107914e-10,-1.0914190651928704e-09,5.15674637319273e-10,2.521977049020193e-10,-2.9387545423113887e-10,1.340798562536824e-10,3.557293013995266e-10,-1.2702249386255174e-10
9,3.546157482512987e-10,4.55111025456574e-10,-1.2414736076467862e-10,-6.93277708445136e-11,-3.666467378200251e-10,2.0392526611725128e-10,-3.6397417182320637e-10,-1.17519661643003e-10,9.086518354362914e-10,-7.31181494292704e-10,3.4757173153329473e-10,-4.318031671369229e-10,-1.017798203546596e-09,-2.0981126260467716e-10,6.235107747701976e-10,1.0799286706848515e-09,-1.3764625950816213e-10,-3.30560262106003e-10,-3.1432057003230534e-10,2.9549332169966595e-09,4.288727187173434e-10,-4.2317499064116754e-10,-4.088780293758542e-11,1.551585122772256e-09,1.7576764694341603e-10,5.026106670049017e-10,-1.6909424100071172e-12,1.321644172475604e-09,3.7701234004082597e-10,-1.0932468587024655e-09,5.152970113756075e-10,2.520593746575816e-10,-2.9401585653635665e-10,1.3405533511870895e-10,3.555455893928902e-10,-1.270480104169608e-10
10,2.6344806966667945e-10,4.284943352761e-10,-1.3106647819287928e-10,-1.0863978368617537e-10,-4.021342121446218e-10,1.2856472376636667e-10,-4.1409292004706285e-10,-1.0767682415238956e-10,8.625581415576158e-10,-7.155853475990448e-10,3.284485052563609e-10,-4.385745634158786e-10,-1.0232879716343397e-09,-1.1569716275530843e-10,5.646489068481636e-10,1.0457862563290217e-09,-1.331913754326632e-10,-3.164210764991674e-10,-3.161631465311138e-10,2.713454800609373e-09,4.258282560206166e-10,-1.0311475687616139e-10,-1.3092489798687486e-10,1.2651767714159953e-09,2.2690802285536173e-10,3.073113885358469e-10,-2.3760781365913495e-11,1.2370483736864325e-09,3.5789343388320137e-10,-9.86833807283176e-10,5.18588918790625e-10,2.0283961785081738e-10,-2.964393304032058e-10,1.995660096630191e-10,4.053204808522849e-10,-2.3043905891809243e-10
11,1.819852473440604e-10,3.9135751632986936e-10,-1.4313453011430681e-10,-1.8593358299301901e-10,-4.668712539477986e-10,2.934694380512535e-11,-6.287937596944329e-10,-1.2995804642632452e-10,8.189504774951142e-10,-6.297421101102882e-10,2.932729245348326e-10,-4.205811052264911e-10,-9.786072621449447e-10,2.2284592334048616e-11,5.200150346227345e-10,7.529328393568001e-10,-1.4478721425449184e-10,-2.762463797074399e-10,-2.9293222669734316e-10,2.316991987821251e-09,3.881258521921474e-10,2.7822793824770613e-10,-2.6373371760294603e-10,9.855758395903275e-10,2.4581861584776125e-10,4.0766667496071655e-10,-3.3002896763617147e-11,1.177575587032738e-09,3.644371293344569e-10,-8.511590480163357e-10,4.932720050561871e-10,1.5669072886586752e-10,-3.4559330130055944e-10,2.399064465130207e-10,4.679314451476365e-10,-3.294809414856193e-10
12,9.335150161865966e-11,3.3851597976128334e-10,-1.6117573494068405e-10,-3.192208638897634e-10,-5.038871840916913e-10,-1.7370777102226312e-12,-9.642159487544934e-10,-1.6421251823589564e-10,7.837729738674017e-10,-5.161679643196301e-10,3.02707336126204e-10,-3.567368317951133e-10,-8.625619527794745e-10,6.317346690384202e-11,5.053217871900848e-10,4.5402135940008246e-10,-1.1778334748258583e-10,-2.1999209895765984e-10,-3.5440117572223207e-10,2.070154679596861e-09,3.2753626271572207e-10,3.927126354883775e-10,-2.8861599180136705e-10,1.1171397209851145e-09,2.1874094707604736e-10,6.649104605788272e-10,-2.12334051007719e-11,1.1652864793739273e-09,4.1272198156903075e-10,-7.595602419475646e-10,4.4428123385054813e-10,1.9804315946148656e-10,-4.0984152229857264e-10,2.1750807495294274e-10,5.184446277013696e-10,-3.3914414883661313e-10
13,1.65102098764864e-11,2.6563997286866567e-10,-1.812184863483779e-10,-4.6424969833520816e-10,-4.830503012217355e-10,-8.571911236370056e-12,-1.1469855001944007e-09,-1.6051529293067342e-10,7.297485338933997e-10,-4.463699870387965e-10,3.255115714563669e-10,-3.0353332606521565e-10,-7.24395846959372e-10,8.662177432011551e-11,4.2339694265153776e-10,3.843097689738626e-10,-1.0597187029816413e-10,-1.2158344019094563e-10,-2.917394144709168e-10,1.8231434412309115e-09,3.0828987815802197e-10,4.628530523487098e-10,-4.673172015362019e-10,1.3293117025559376e-09,1.9603208287170565e-10,5.935995359787039e-10,-3.515625823102873e-11,1.1306020124115544e-09,4.21471511676906e-10,-6.272963161168353e-10,4.3356234864139537e-10,2.4284100918320915e-10,-4.325113858073332e-10,2.2362756050390777e-10,5.122773133462269e-10,-3.4931163484127815e-10
14,-2.4598703358197154e-11,2.462267438236201e-10,-2.0265053545702323e-10,-5.140336647896789e-10,-4.0327308537298885e-10,1.19834084994928e-11,-1.1820893577398905e-09,-1.9415347643187928e-10,7.1084211517339e-10,-3.512777319426776e-10,3.097517638648904e-10,-2.5178486894733136e-10,-6.32903255559086e-10,1.5973893313952508e-10,3.544451741224978e-10,3.9410216210145485e-10,-1.5430438377208576e-10,3.3636070843860263e-10,-1.316342268263452e-10,1.5039205433566301e-09,3.1589428137146967e-10,5.318136852612627e-10,-6.710781885980504e-10,1.3339834189290136e-09,1.3033178786671445e-10,5.521932913066838e-10,-2.747160740415256e-11,1.1168191873516923e-09,4.4562846538555444e-10,-5.128336859776475e-10,4.145029448064518e-10,2.860085831427329e-10,-4.6528669746737483e-10,2.2972617169795216e-10,5.040020721270821e-10,-3.119694844277853e-10
15,-7.185612364489958e-11,1.7792316295701206e-10,-1.7541650340718656e-10,-5.539562610630291e-10,-3.1106789109850904e-10,1.987841401059079e-11,-1.2215037001406636e-09,-2.0547091299597118e-10,6.732439917011498e-10,-1.8992895908422494e-10,2.784652510506592e-10,-1.8965557220612007e-10,-5.332175925239683e-10,2.2524386943044462e-10,2.8815123902069526e-10,4.88420473808616e-10,-1.5496478987817143e-10,7.274547373818754e-10,-1.1571951294961925e-10,8.789068405453127e-10,2.494803923802451e-10,6.198555152867147e-10,-6.847867175663012e-10,1.190547990976658e-09,7.888600141530774e-11,5.571543156414584e-10,2.3551534860397904e-11,1.1042651817103498e-09,5.184933620609335e-10,-4.4439788973756614e-10,3.939241562759853e-10,2.716973803820866e-10,-4.85529922812314e-10,2.0016787667413044e-10,5.506668563384832e-10,-2.378315160271472e-10
16,-5.181420839773315e-11,6.378733780902797e-11,-1.348232603289176e-10,-6.081364372991849e-10,-2.2322907290053705e-10,9.876235103490525e-12,-1.2390683078037625e-09,-1.377321813940823e-10,6.096635852663191e-10,-9.289745527784594e-11,2.256793932309029e-10,-1.2620182147886672e-10,-4.0417459490939964e-10,2.472389961537056e-10,2.128754624801955e-10,3.634297649923725e-10,-9.77889195719904e-11,7.446878447084335e-10,-1.3135140812656564e-10,2.338549142328122e-10,1.6562378212888874e-10,7.191663815537115e-10,-6.041655463218081e-10,1.2355519827136509e-09,5.718234803152649e-11,5.205440792857751e-10,6.338780170002716e-11,1.1069548702336318e-09,5.186745992392826e-10,-3.953032253835228e-10,3.868922409101189e-10,2.3815713950069673e-10,-4.5243536209073483e-10,1.6482948664318955e-10,5.377260393905243e-10,-1.773865276846358e-10
17,-7.146138779150154e-12,1.8524185634017499e-10,-1.073405570016158e-10,-5.942546851827287e-10,-1.869360681062384e-10,3.22306844882137e-11,-1.2511506794175276e-09,-5.3123265311838875e-11,5.358694048204179e-10,-8.589475770078129e-11,2.1051427981677822e-10,-1.176106594941232e-10,-2.8841978181582484e-10,2.87698539336869e-10,1.7033424192697815e-10,7.421327608548824e-11,-1.64833150754791e-11,7.709665791024363e-10,-3.0733538618255655e-10,1.2079021689474426e-10,1.823110657898138e-10,8.543404655636781e-10,-4.72388028075806e-10,1.303504282959485e-09,8.888975269412684e-11,4.4751010256604637e-10,9.248441538425993e-11,1.1032542921653954e-09,4.660594967449854e-10,-3.7467939927386194e-10,3.717107327874416e-10,2.7645372579641297e-10,-3.791122582035302e-10,1.43091905160971e-10,4.757756346011292e-10,-1.7746794177997487e-10
18,-2.0227833879031628e-11,3.468955488416419e-10,-7.795254379790084e-11,-5.494709154305245e-10,-1.648666662719761e-10,5.367808515310546e-11,-1.2664164466896198e-09,-2.927150697512089e-12,3.65731733576691e-10,-3.210421482865451e-11,2.2308240383489427e-10,-1.5582052235868106e-10,-1.2558405074430148e-10,4.297468023807501e-10,1.0633984016432045e-10,-1.0592120931338969e-10,5.288842103071168e-11,7.983054583518954e-10,-4.875034271997305e-10,6.352652002576502e-11,1.9502111472163637e-10,9.51620765505309e-10,-4.198105949001451e-10,1.3198451142947047e-09,1.5166702588018083e-10,4.27824774905996e-10,1.3186703125044013e-10,1.1114123656218356e-09,4.777509385791558e-10,-3.250989619344673e-10,3.8226167680125857e-10,2.6847307326705734e-10,-3.747507694176012e-10,1.0387749352849495e-10,4.3308172223467984e-10,-2.2335490238084293e-10
19,1.3331426837221517e-11,3.2397226896688626e-10,-6.167648192058474e-11,-5.600796265095797e-10,-1.1294004517774495e-10,7.283233120769483e-11,-1.25025258817112e-09,3.235265394708059e-11,2.458535435999594e-10,1.0337675648510791e-10,1.9135920108146178e-10,-1.4895947296700694e-10,6.786269371620436e-11,5.17033143077561e-10,2.8133319865314434e-11,-2.2955763432418084e-10,9.844565540435057e-11,8.357783650144087e-10,-6.229869049434323e-10,-4.78148115739542e-10,1.6766552678309317e-10,9.913856980402916e-10,-3.974807121761011e-10,1.2047074732220775e-09,1.435720731032056e-10,4.3243723843496996e-10,1.552630198663498e-10,1.1493743808133915e-09,5.030037247380961e-10,-2.2202383415206012e-10,3.2129869207703033e-10,2.40600193630044e-10,-4.314583723051234e-10,7.180903770556392e-11,4.2802933806443643e-10,-2.22507495724363e-10
20,9.19283771180703e-11,2.648937279186569e-10,-6.989866754084351e-11,-6.086940646481955e-10,-6.990275806791178e-11,1.0503806370469242e-10,-1.2408135428437647e-09,1.0567434286835421e-10,2.2956909867446105e-10,1.877523110746379e-10,1.5549236816872315e-10,-1.0438982319769279e-10,2.3546033354983997e-10,5.121102611621051e-10,-3.965987993363979e-11,-4.1688777425164997e-10,1.5653779798148844e-10,8.91467519717677e-10,-7.420627138626605e-10,-1.0769045136997401e-09,1.1258899423201604e-10,1.0294555310932795e-09,-3.210731034895708e-10,1.0241531978069085e-09,7.602176982656561e-11,1.6024539094138471e-10,1.5525040193406026e-10,1.1347323720455931e-09,4.965290763097948e-10,-1.2329160614191354e-10,2.0590568948274447e-10,2.3414564922436233e-10,-4.0599543061446797e-10,1.2813332679101136e-10,4.378099082450712e-10,-1.6632061624700835e-10
