,03001,03002,03003,03005,03007,03008,03010,03011,03016,03018,02001,02002,02003,02004,02005,02006,02011,02012,01001,01005,01007,01009,01011,01012,01014,01015,01016,01018,01019,01020,01023,00002,00004,00008,00011,00013
0,1.8937088018862316e-10,2.739702937688934e-09,4.235137229643265e-09,1.068535092532392e-08,1.906911476371129e-09,5.944139057174769e-09,2.1263543356073365e-09,2.2091574794941565e-09,1.8403368117812926e-09,4.140655651447785e-09,3.3430733692793797e-09,1.4602826146670813e-09,4.218797651095161e-09,3.0531173663261513e-09,1.9176093788364064e-09,4.3852625213037515e-09,8.733432781459475e-10,1.380432270726052e-09,3.043838300388582e-09,1.4284713550208497e-10,4.9129769800856516e-09,2.467198938194831e-09,9.993784439001243e-10,2.486718603813068e-09,3.302832619024611e-09,1.2631289987533584e-10,1.1132205562159928e-09,7.85889681009474e-09,1.4306595143244026e-09,2.727619098285171e-09,3.742659499142645e-09,4.8939439700019065e-09,1.0430198308280384e-08,2.443577814298414e-09,1.93115550703947e-09,4.2050350314954435e-09
