,03001,03002,03003,03005,03007,03008,03010,03011,03016,03018,02001,02002,02003,02004,02005,02006,02011,02012,01001,01005,01007,01009,01011,01012,01014,01015,01016,01018,01019,01020,01023,00002,00004,00008,00011,00013
0,0.013297199840556004,0.015617223339137367,0.005501644502913301,0.005614880714736042,0.0024434374698349293,0.011075152946271071,-0.0005906804834613635,0.007690643973421059,0.020947329589646818,-0.0005036925957925724,0.014765295953451791,0.0019302914056981892,-0.0006576118386870189,0.00846211148417381,0.017796981843568545,0.026532950471620964,0.007484354541268308,0.005780731277410075,0.0016352108944546308,0.044448208088366484,0.017046628203944418,0.008315851051258306,0.00657866859989196,0.03212660616672264,0.012772672663711243,0.017831581839794566,0.009424869676971795,0.029243372469384434,0.014821804610399513,0.003229001633927915,0.016304782754745367,0.015787189662244572,0.0017470996947405587,0.010061463270089,0.014421490075715753,0.007838691534836193
1,0.01337237338429208,0.015629412777916116,0.006184511846877457,0.006183179136068797,0.003380798955003886,0.011358830217614704,0.0003061508593847446,0.008293599855338375,0.020495173165701517,0.0008031054248546507,0.014851909809424888,0.0028838269878771004,0.0008682657740390872,0.009174350606239116,0.017558402312864693,0.025746798168571575,0.00813407678827019,0.006634409988963731,0.0024837453264196516,0.04163902212438238,0.01703862808108815,0.009240138791828336,0.007114490192414991,0.030781840631711455,0.013029753488440089,0.017698210922702715,0.009917724562780825,0.028254361494164455,0.014913973786668366,0.004871132649030952,0.016283772851076794,0.015894818857884623,0.0025632064380493253,0.010426306842811591,0.014552665819224087,0.008468377849538342
2,0.01349044305861215,0.01568457738826773,0.006910080624846077,0.006794134025274118,0.004361101087414634,0.011685217420744895,0.0012458738704278173,0.008939221666533478,0.020086918381144243,0.002153536729579239,0.014981405489357402,0.0038803252284517233,0.0024383775174613787,0.009929308350527749,0.01736322655737872,0.025005562464805654,0.008826483341918627,0.007530928226580071,0.003375115781308097,0.03888702593988172,0.017073630080705966,0.010207346335721262,0.007692962477902897,0.029484350016714737,0.013329560861825945,0.01760804143434315,0.010453227252039923,0.027311025779399662,0.015049018372842619,0.00655785547290379,0.01630578445260907,0.016045305675411674,0.003422116548854978,0.010833821314288897,0.01472667482793847,0.009140739798861548
3,0.01365449049648573,0.01578579878148088,0.0076814325200628385,0.007450827061014424,0.005387425609709211,0.012057396228209893,0.0022315702784678837,0.009630591086291742,0.0197256464364808,0.003550683403701487,0.01515686463073957,0.004922867877814344,0.004055805899653235,0.010730066402586943,0.017214536024716908,0.024312323939353682,0.009564655883253267,0.0084733677015378,0.004312403970920754,0.03619528619943979,0.017154715806772414,0.011220555415406397,0.00831716713475985,0.028237212966136238,0.013675176454087537,0.01756415490875044,0.011034459423091881,0.02641644535421085,0.015230020008107064,0.00829225286294083,0.01637389915646444,0.016241731758877456,0.004326911730624269,0.011287088361537675,0.014946598751293791,0.009858859062938648
4,0.013867759258725663,0.01593632049655271,0.008501811143796886,0.008156501849985825,0.006463016192287319,0.012478610240579162,0.0032664837401431618,0.010370951721932697,0.019414600455575647,0.004997789457395082,0.015381530798927517,0.006014698614070794,0.005723795348488327,0.01157986837598283,0.017115574088796305,0.023670325084359758,0.010351838021344734,0.009464972053032645,0.005298853534977982,0.033567030924282155,0.017285128790917707,0.01228300969115553,0.008990347769425169,0.027043669991760177,0.014069843863458054,0.01756979480707181,0.01166466468231522,0.025573862149496567,0.01546022225952293,0.010077569492478962,0.01649136048737759,0.016487340680234584,0.005280835614779179,0.011789351589608739,0.015215681166653271,0.010625979249934144
5,0.014133657761219779,0.016139550927417243,0.009374624962571965,0.008914566854148681,0.007591281360535301,0.012952267913675364,0.00435402276716097,0.011163712036038428,0.0191571884128629,0.00649826375292642,0.01565881241437497,0.00715922597026916,0.0074457551389088324,0.01248212273952976,0.01706974897706832,0.023082973232226023,0.011191438220522683,0.01050914977540808,0.00633787296834832,0.031005652411493945,0.01746827741965458,0.013398117678273402,0.009715912843601397,0.025907126399498243,0.014516971543416395,0.01762836944479081,0.01234725149135223,0.02478668292499347,0.01574303354925636,0.011917214878087386,0.016661576824920903,0.01678554086656547,0.006287296687927585,0.012344019458813926,0.015537330506538504,0.011445508823273871
6,0.01445576171486039,0.016399065762877092,0.010303449738098802,0.00972859783065854,0.008775796934759404,0.013481944998503831,0.005497763166229197,0.012012447786386302,0.018956985573260497,0.008055682444599924,0.015992285192562433,0.008360025774333531,0.009225261832894953,0.013440405257221793,0.01708063621044597,0.022553842995463584,0.012087032240308883,0.011609476658086478,0.007433038060982096,0.028514709665826133,0.017707737374311985,0.014569455187028537,0.010497438114187359,0.024831154728842033,0.015020135242618094,0.017743454431659728,0.013085795607040263,0.02405848170903881,0.01608202959451195,0.013814765819562144,0.016888123843438428,0.01713990804001446,0.007349870731794312,0.012954667724659908,0.015915122498562743,0.012321023541577903
7,0.014837816023728191,0.01671860988478591,0.011292030425458451,0.010602339730050732,0.010020307928368785,0.014071386439438616,0.006701449937240362,0.012920903924131422,0.01881773639033182,0.009673790876951305,0.016385694042182968,0.009620843047247467,0.011066061177686116,0.014458460886417848,0.017151980501480035,0.022086678164791523,0.013042365033600213,0.012769697683753866,0.00858809379609407,0.026097930289637316,0.018007253529215995,0.015800767220839177,0.011338668531460984,0.023819496650556646,0.015583079903079177,0.017918794569879114,0.01388404197959742,0.023393001696585973,0.016480955305713488,0.015773968298170248,0.017174746410226975,0.01755418711597078,0.008472302721405842,0.01362504133603082,0.016352802063611747,0.013256268356842462
8,0.015283736086158241,0.01710209866911299,0.012344282474166848,0.011539707997304189,0.011328729848942391,0.014724507675285195,0.007968998574337749,0.013892995894872954,0.018743355807332593,0.011356504885825703,0.016842954366204227,0.010945593304120621,0.012972069406883032,0.015540205078904284,0.01728769705542095,0.021685393010119784,0.014061352047733735,0.013993728329424138,0.009806955651229042,0.02375921177560613,0.018370741252754574,0.01709596927733792,0.012243519540145279,0.02287606426725813,0.01620972096123996,0.018158305155159402,0.014745906053684924,0.02279415655009775,0.01694372608757033,0.017798738777775776,0.017525359886599364,0.018032293504133556,0.009658508126154257,0.01435905573625404,0.016854284616909923,0.014255158715506618
