,10027,10062,10100,10129,10142,07066,07086,07106,07114,07148,06004,06032,06036,06053,06057,06062,06065,06090,06104,06108,06124,06132,06137,01016,01023,01037,01047,01057,01079,04014,04086,04091,04107,08020,08025,08058,08065,02028,02039,02043,02056,02088,02094,05013,05042,05045,05054,05055,05056,05073,05081,05082,05104,05132,05133,05134,05151,09153
0,-3.543366463374195e-11,-1.9611886632500412e-11,1.4539471341970481e-11,-3.902347868810426e-11,-4.6290110118972083e-11,-3.753793979369047e-11,-1.9628529772097775e-10,2.356275554000097e-11,4.64179762248616e-12,-9.06666505743405e-12,-1.1723080665607893e-12,-1.0219481235218955e-11,9.826535176567636e-12,-1.0600849560278653e-11,2.496923548740711e-12,8.485190156430511e-11,-8.76652641252735e-12,-7.869129534017655e-13,1.5203604890985359e-10,-1.5461694195837317e-11,-5.938179017175947e-11,-3.136039441153847e-11,-8.409711610815955e-11,-8.180616053351779e-12,-2.3766379102778024e-11,-3.6913425580670616e-11,-2.4581861712627532e-11,-1.6890176896474438e-11,1.736684753543417e-11,4.955845900527765e-12,6.282330604740962e-11,2.6295212729450678e-11,-6.8441600797952805e-12,-2.4827541592867566e-11,6.209724821326748e-11,-2.4403304378089716e-11,-7.369840469253333e-11,1.1131813855178016e-11,6.26543721662517e-12,-2.081435535510502e-12,-6.760700331589384e-12,-5.2805723771081475e-12,7.678532470831247e-12,2.26440173538523e-11,5.257911226387479e-11,1.4891424916204092e-11,-2.8971470992375903e-11,-2.3607776912648945e-11,-2.4094685058232358e-12,-7.264625965190966e-12,1.0542235095578113e-11,-9.257358054325598e-11,-4.8521925992856195e-11,-4.793355410278539e-12,-5.2483593917368744e-11,7.958587653000273e-11,4.14036204562567e-11,-3.032292178989343e-11
1,-3.544110040952063e-11,-1.9614821767664623e-11,1.4537984096938603e-11,-3.9033435772449114e-11,-4.6301221592580835e-11,-3.754739377297997e-11,-1.9648803956511402e-10,2.355911428576337e-11,4.641679270369774e-12,-9.06723706300263e-12,-1.1723175248127023e-12,-1.022003747744807e-11,9.825820973829331e-12,-1.0601544427804955e-11,2.496884816795952e-12,8.480253803080941e-11,-8.766949405667429e-12,-7.869167613864028e-13,1.5190581129658368e-10,-1.546317306992764e-11,-5.94046732624042e-11,-3.1365368790721863e-11,-8.41413996209686e-11,-8.181085275902e-12,-2.3769994285746627e-11,-3.6922534864611875e-11,-2.458633030684269e-11,-1.689187388788743e-11,1.7364865787976897e-11,4.955663324271403e-12,6.279483266382809e-11,2.6290444694282184e-11,-6.844518225600289e-12,-2.4831171055464932e-11,6.207218564325195e-11,-2.4406795013636077e-11,-7.373508264550542e-11,1.113092276906653e-11,6.265160654996276e-12,-2.0814658614604348e-12,-6.761002953489298e-12,-5.280762841689684e-12,7.678173826351075e-12,2.2641641551040278e-11,5.255590058314692e-11,1.4890453413943935e-11,-2.8976855226418566e-11,-2.3610699404382984e-11,-2.4094992622166375e-12,-7.2649096532440874e-12,1.0541588262336135e-11,-9.262628359818491e-11,-4.853716547582634e-11,-4.793514466769397e-12,-5.2499973869005905e-11,7.954942782731398e-11,4.139075869552226e-11,-3.032775785007902e-11
2,-3.545597310765839e-11,-1.9620692348416537e-11,1.4535009704555872e-11,-3.905335186168942e-11,-4.6323446523806733e-11,-3.7566303600829305e-11,-1.9689368715199167e-10,2.3551832150197843e-11,4.641442568141704e-12,-9.068381098659681e-12,-1.1723364413492444e-12,-1.0221149982848957e-11,9.824392604351392e-12,-1.0602934195621565e-11,2.4968073533080243e-12,8.470382600828198e-11,-8.767795406156093e-12,-7.869243773893348e-13,1.5164539465849556e-10,-1.546613091705933e-11,-5.94504462868894e-11,-3.137531811477439e-11,-8.422998629989155e-11,-8.18202373959548e-12,-2.3777225044900053e-11,-3.6940755140652234e-11,-2.4595268089783928e-11,-1.6895267987760754e-11,1.736090243374635e-11,4.9552981762158584e-12,6.273789335027825e-11,2.628090915430779e-11,-6.8452345302982636e-12,-2.4838430351889105e-11,6.202206791176943e-11,-2.4413776645013956e-11,-7.380845456015319e-11,1.1129140644485804e-11,6.264607539713932e-12,-2.0815265136559873e-12,-6.7616082064572535e-12,-5.281143775340948e-12,7.67745654825163e-12,2.263689010222567e-11,5.250948699565125e-11,1.4888510451430074e-11,-2.89876243722552e-11,-2.3616544638341192e-11,-2.40956077524233e-12,-7.2654770367091125e-12,1.0540294622242614e-11,-9.273171578127678e-11,-4.8567647787597764e-11,-4.7938325833655524e-12,-5.2532737891705594e-11,7.947653877697739e-11,4.136503771330326e-11,-3.033743053133144e-11
3,-3.547084809602601e-11,-1.9626563549451466e-11,1.4532035507670733e-11,-3.907327178607025e-11,-4.634567541724259e-11,-3.758521716159812e-11,-1.9729966053350998e-10,2.3544550761226235e-11,4.6412058699717195e-12,-9.069525183298386e-12,-1.1723553579891862e-12,-1.0222262530083737e-11,9.822964306869313e-12,-1.0604324028907737e-11,2.4967298906233273e-12,8.460514421223476e-11,-8.768641435005721e-12,-7.869319934278488e-13,1.5138509598616873e-10,-1.546908896192965e-11,-5.949623296628602e-11,-3.1385268569056036e-11,-8.431861216806566e-11,-8.182962240452105e-12,-2.378445658974289e-11,-3.69589788279065e-11,-2.4604207060371702e-11,-1.6898662321576978e-11,1.7356939361106306e-11,4.954933037111952e-12,6.268096899332394e-11,2.6271374676461036e-11,-6.845950861137758e-12,-2.4845690390078877e-11,6.197196503453319e-11,-2.442075899631741e-11,-7.388185840396969e-11,1.1127358615249226e-11,6.264054440359586e-12,-2.0815871664427796e-12,-6.7622134777957195e-12,-5.281524717966554e-12,7.676739291912958e-12,2.2632138967144015e-11,5.246309300185504e-11,1.488656757300979e-11,-2.8998394871950755e-11,-2.3622390372843336e-11,-2.409622288782838e-12,-7.266044434936723e-12,1.053900103494024e-11,-9.283719994565457e-11,-4.8598136777583065e-11,-4.794150707217102e-12,-5.256551013830648e-11,7.940366649899164e-11,4.1339321820389684e-11,-3.0347104333281867e-11
4,-3.548572536867619e-11,-1.963243536959048e-11,1.4529061506554133e-11,-3.909319553372081e-11,-4.6367908261249336e-11,-3.760413444413249e-11,-1.9770595571673851e-10,2.3537270120358822e-11,4.640969175860925e-12,-9.07066931687845e-12,-1.1723742747326206e-12,-1.0223375119086245e-11,9.821536081451022e-12,-1.0605713927577056e-11,2.4966524287418614e-12,8.450649291838253e-11,-8.769487492198765e-12,-7.869396094807725e-13,1.5112491686172366e-10,-1.54720472042967e-11,-5.954203323774781e-11,-3.139522015133809e-11,-8.440727699117241e-11,-8.183900778463439e-12,-2.3791688918749336e-11,-3.697720591617868e-11,-2.4613147215927004e-11,-1.690205688903227e-11,1.7352976570501737e-11,4.954567906964048e-12,6.262405969189556e-11,2.6261841263435668e-11,-6.846667218075177e-12,-2.4852951168648282e-11,6.192187708596284e-11,-2.442774206625783e-11,-7.395529400073218e-11,1.112557668143917e-11,6.263501356942628e-12,-2.081647819811204e-12,-6.762818767493872e-12,-5.281905669562144e-12,7.676022057370175e-12,2.2627388146247708e-11,5.241671869343749e-11,1.488462477875586e-11,-2.9009166722219796e-11,-2.3628236607054355e-11,-2.4096838028752552e-12,-7.2666118479193355e-12,1.0537707500494327e-11,-9.294273576141732e-11,-4.86286324189512e-11,-4.7944688383211735e-12,-5.259829057884904e-11,7.933081111798433e-11,4.13136110383785e-11,-3.035677925370347e-11
5,-3.550060491966919e-11,-1.9638307807638843e-11,1.4526087701467807e-11,-3.91131230927699e-11,-4.639014504413014e-11,-3.7623055437304296e-11,-1.981125687332208e-10,2.3529990229126893e-11,4.640732485798747e-12,-9.07181349936934e-12,-1.1723931915700207e-12,-1.0224487749864088e-11,9.820107928172355e-12,-1.0607103891608078e-11,2.496574967674447e-12,8.440787240347882e-11,-8.77033357771779e-12,-7.86947225548054e-13,1.508648588757741e-10,-1.5475005643918803e-11,-5.958784703855304e-11,-3.1405172859368475e-11,-8.449598053568764e-11,-8.184839353601783e-12,-2.3798922030414684e-11,-3.699543639528934e-11,-2.4622088553773142e-11,-1.690545168983326e-11,1.734901406237784e-11,4.954202785776642e-12,6.256716554530643e-11,2.625230891789052e-11,-6.8473836011187015e-12,-2.4860212686212672e-11,6.187180414072044e-11,-2.443472585354572e-11,-7.402876117474531e-11,1.1123794843156241e-11,6.262948289490983e-12,-2.0817084737800192e-12,-6.763424075541034e-12,-5.282286630123286e-12,7.675304844636973e-12,2.2622637640003475e-11,5.237036416231388e-11,1.488268206871109e-11,-2.9019939919780662e-11,-2.363408334021492e-11,-2.409745317482367e-12,-7.267179275636989e-12,1.0536414018947778e-11,-9.304832289976976e-11,-4.865913468494167e-11,-4.79478697665551e-12,-5.263107918342779e-11,7.925797275889827e-11,4.1287905388890305e-11,-3.0366455290372115e-11
6,-3.551548674307147e-11,-1.964418086242873e-11,1.45231140927016e-11,-3.91330544513429e-11,-4.641238575424163e-11,-3.76419801299622e-11,-1.9851949563882526e-10,2.3522711089083017e-11,4.640495799822653e-12,-9.072957730702295e-12,-1.1724121085298276e-12,-1.0225600422375731e-11,9.818679847073931e-12,-1.0608493920947393e-11,2.4964975074002125e-12,8.430928294522671e-11,-8.771179691545122e-12,-7.869548416509696e-13,1.5060492362735847e-10,-1.5477964280554366e-11,-5.963367430610248e-11,-3.141512669087068e-11,-8.45847225687784e-11,-8.185777965820914e-12,-2.3806155923256545e-11,-3.701367025507389e-11,-2.4631031071237826e-11,-1.6908846723653775e-11,1.734505183718026e-11,4.9538376735539704e-12,6.251028665309388e-11,2.6242777642543875e-11,-6.848100010251131e-12,-2.4867474941388706e-11,6.182174627360791e-11,-2.4441710356894022e-11,-7.410225975079629e-11,1.1122013100519616e-11,6.262395238004942e-12,-2.081769128349226e-12,-6.764029401926671e-12,-5.282667599645788e-12,7.674587653705609e-12,2.261788744882231e-11,5.232402950063662e-11,1.488073944294839e-11,-2.90307144613549e-11,-2.3639930571528987e-11,-2.409806832604112e-12,-7.267746718118589e-12,1.0535120590320816e-11,-9.315396103301515e-11,-4.8689643548865203e-11,-4.795105122217148e-12,-5.266387592219349e-11,7.918515154699156e-11,4.1262204893569386e-11,-3.037613244106394e-11
7,-3.553037083295829e-11,-1.96500545327763e-11,1.4520140680526991e-11,-3.915298959761358e-11,-4.643463037999565e-11,-3.766090851103214e-11,-1.989267325135311e-10,2.3515432701751607e-11,4.640259117897907e-12,-9.074102010865313e-12,-1.1724310255835538e-12,-1.0226713136591715e-11,9.817251838250027e-12,-1.060988401550838e-11,2.496420047919209e-12,8.421072482237462e-11,-8.772025833663096e-12,-7.869624577895195e-13,1.5034511272421045e-10,-1.548092311396212e-11,-5.967951497797131e-11,-3.142508164360881e-11,-8.467350285830285e-11,-8.186716615102857e-12,-2.3813390595763726e-11,-3.703190748539184e-11,-2.4639974765651254e-11,-1.691224199019073e-11,1.734108989535495e-11,4.953472570300398e-12,6.245342311502125e-11,2.623324744009828e-11,-6.848816445428871e-12,-2.487473793279458e-11,6.177170355961841e-11,-2.4448695575016567e-11,-7.41757895542044e-11,1.1120231453620916e-11,6.261842202493761e-12,-2.0818297834997458e-12,-6.7646347466398126e-12,-5.283048578125264e-12,7.673870484589647e-12,2.2613137573199612e-11,5.227771480079656e-11,1.4878796901570414e-11,-2.904149034366809e-11,-2.3645778300163345e-11,-2.4098683482775858e-12,-7.268314175320125e-12,1.0533827214667714e-11,-9.325964983454179e-11,-4.872015898406235e-11,-4.79542327502194e-12,-5.269668076535199e-11,7.911234760792489e-11,4.12365095741183e-11,-3.03858107035588e-11
8,-3.554525718341289e-11,-1.965592881752459e-11,1.4517167465197054e-11,-3.917292851976443e-11,-4.645687890974401e-11,-3.7679840569415835e-11,-1.9933427546133315e-10,2.3508155068668227e-11,4.640022440037868e-12,-9.075246339808768e-12,-1.172449942740633e-12,-1.0227825892495139e-11,9.815823901759088e-12,-1.0611274175269802e-11,2.4963425892528213e-12,8.411219831462798e-11,-8.772872004054626e-12,-7.869700739317106e-13,1.5008542778257927e-10,-1.5483882143901014e-11,-5.972536899186826e-11,-3.143503771533695e-11,-8.476232117290386e-11,-8.187655301420004e-12,-2.3820626046435833e-11,-3.7050148076088085e-11,-2.46489196343452e-11,-1.6915637489162322e-11,1.733712823734812e-11,4.9531074760204204e-12,6.239657503123734e-11,2.622371831324043e-11,-6.84953290666044e-12,-2.488200165904926e-11,6.172167607393796e-11,-2.4455681506627646e-11,-7.424935041082017e-11,1.1118449902560844e-11,6.261289182976267e-12,-2.0818904392408218e-12,-6.76524010966983e-12,-5.283429565566933e-12,7.673153337324275e-12,2.2608388013574987e-11,5.2231420155421656e-11,1.4876854444649715e-11,-2.905226756344956e-11,-2.3651626525360132e-11,-2.409929864465513e-12,-7.268881647234015e-12,1.053253389203154e-11,-9.336538897887614e-11,-4.8750680963893726e-11,-4.795741435066549e-12,-5.272949368316316e-11,7.903956106778596e-11,4.1210819452306844e-11,-3.039549007563877e-11
