,02002,02003,02004,02005,02006,02007,02008,02010,02011,02014,02015,02016,02018,02019,02021,02022,02023,02024,02025,02026,02027,02028,02029,02030,02031,02032,02033,02034,02035,02036,02037,02038,02039,02040,02041,02042,02044,02045,02046,01003,01004,01005,01006,01007,01008,01009,01010,01011,01012,01013,01014,01017,01018,01019,01020,01021,01022,01023,01024,01025,01026,01027,01028,01029,01030,01031,01033,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00016,00017,00018,00019,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00033,00034,00036,00037,00038,00039,00040,00041,00042,00043
0,936.5901885986328,592.6526885986327,1065.3089385986327,398.57456359863284,888.1683135986328,1945.8870635986327,882.4651885986328,2967.1370635986327,681.2620635986327,1192.2776885986327,715.0745635986328,561.6683135986328,753.9026885986328,3270.5120635986327,1077.1214385986327,1097.1526885986327,544.0276885986328,576.4026885986327,2492.199563598633,1761.9183135986327,957.6214385986328,921.5745635986328,1122.7151885986327,1061.6683135986327,1803.6995635986327,920.5433135986328,1586.7776885986327,854.4183135986328,1201.9808135986327,1169.4651885986327,771.7620635986328,1557.3714385986327,1901.6839385986327,1169.3245635986327,993.6058135986328,784.4026885986328,713.5276885986328,605.8558135986327,805.6526885986328,1461.4447059631348,2078.9290809631348,665.8822059631348,2754.2884559631348,2845.4915809631348,2899.0228309631348,1286.0697059631348,1210.5072059631348,962.8040809631348,917.0540809631348,801.7259559631348,1222.3353309631348,1795.3353309631348,753.9290809631348,934.4759559631348,1842.0697059631348,774.1634559631348,745.6009559631348,618.9603309631348,416.4290809631348,661.1165809631348,1754.8665809631348,1203.2415809631348,1028.6009559631348,1366.5540809631348,1122.2415809631348,1568.5384559631348,1012.3822059631348,1118.8075424194335,424.1981674194336,670.4325424194336,980.3075424194336,1210.7919174194335,2621.651292419433,578.1825424194336,1827.3387924194333,682.5262924194336,698.6981674194336,1207.7450424194335,1674.1200424194335,1459.0419174194335,2311.526292419433,1437.9637924194335,816.9794174194336,1930.6200424194333,2097.5106674194335,445.8231674194336,949.9012924194336,715.7450424194336,1354.1356674194335,450.3856674194336,1710.0419174194335,924.7137924194336,678.2919174194336,2347.979417419433,1590.4794174194335,625.0887924194336,989.6200424194336,722.1669174194336,2446.870042419433,2724.245042419433,1564.9950424194335,450.7450424194336,702.4950424194336,996.4012924194336,576.4169174194336
1,944.5901885986328,581.4808135986327,1059.8245635986327,435.60581359863284,882.8245635986328,1937.2308135986327,864.2464385986328,3014.8870635986327,650.8558135986327,1223.1683135986327,722.5120635986328,560.6995635986328,731.8401885986328,3220.9183135986327,1012.8558135986328,1070.5120635986327,571.8714385986327,566.3558135986327,2469.152688598633,1687.2776885986327,941.9808135986328,912.9964385986328,1128.0120635986327,1047.8558135986327,1865.7464385986327,919.5433135986328,1619.1058135986327,828.3714385986328,1199.8558135986327,1178.6839385986327,797.4495635986328,1505.3714385986327,1485.1683135986327,1237.8401885986327,996.6995635986328,813.7620635986328,731.7151885986328,618.6683135986327,821.6058135986328,1452.8353309631348,2065.1634559631348,693.6009559631348,2753.4447059631348,2870.1322059631348,2915.3978309631348,1287.8978309631348,1209.9134559631348,1001.1478309631348,910.9603309631348,783.6165809631348,1238.7572059631348,1814.4290809631348,756.8197059631348,962.7572059631348,1793.4134559631348,777.0072059631348,723.6634559631348,640.2259559631348,395.4915809631348,698.0228309631348,1786.6478309631348,1194.6322059631348,975.2259559631348,1330.1322059631348,1078.5384559631348,1554.9447059631348,1004.1009559631348,1090.0731674194335,467.2137924194336,699.7606674194336,982.4481674194336,1256.2137924194335,2542.276292419433,621.0419174194336,1852.7450424194333,650.7762924194336,702.2606674194336,1216.4012924194335,1698.3700424194335,1307.4794174194335,2302.807542419433,1424.2450424194335,817.4794174194336,1925.6512924194333,2163.4794174194335,460.9950424194336,920.7137924194336,711.5731674194336,1379.7294174194335,497.1356674194336,1699.8231674194335,936.9481674194336,690.5887924194336,2350.479417419433,1599.4637924194335,607.6669174194336,1001.4012924194336,749.0887924194336,2485.135667419433,2698.182542419433,1595.9950424194335,455.9169174194336,717.7762924194336,981.4012924194336,590.9325424194336
2,962.1995635986328,582.5433135986327,1087.4183135986327,442.02768859863284,880.1526885986328,1928.0589385986327,855.2776885986328,3028.6995635986327,686.2151885986327,1194.8401885986327,718.6058135986328,583.4495635986327,728.7776885986328,3184.3245635986327,1227.7464385986327,1111.7933135986327,577.3714385986327,601.2151885986327,2514.933938598633,1738.6370635986327,957.6214385986328,890.3089385986328,1121.6370635986327,1045.4651885986327,1834.9495635986327,919.0276885986328,1378.3089385986327,854.7776885986328,1446.4651885986327,1238.6683135986327,771.4026885986328,1550.2464385986327,1942.5120635986327,1186.5589385986327,980.2933135986328,794.3401885986328,721.2933135986328,636.9808135986327,792.9964385986328,1501.1009559631348,2088.0384559631348,670.5697059631348,2734.710330963135,2937.2884559631348,2901.6634559631348,1284.9759559631348,1182.8665809631348,1009.2728309631348,911.1947059631348,799.5384559631348,1195.5072059631348,1825.9915809631348,730.2572059631348,961.4290809631348,1829.1634559631348,784.9290809631348,775.1322059631348,647.4447059631348,411.3665809631348,673.6947059631348,1803.1634559631348,1168.9759559631348,1012.3509559631348,1327.0072059631348,1107.2103309631348,1498.8822059631348,1008.7103309631348,1098.7762924194335,367.2294174194336,659.9950424194336,979.3387924194336,1260.6200424194335,2575.995042419433,590.1981674194336,1870.9481674194333,706.5887924194336,721.8856674194336,1277.9637924194335,1684.8231674194335,1467.6669174194335,2344.104417419433,1442.8856674194335,844.6981674194336,1939.3231674194333,2092.3700424194335,430.6669174194336,953.0419174194336,717.8544174194336,1326.1356674194335,445.1773340861004,1656.8544174194335,961.8231674194336,648.1825424194336,2330.010667419433,1622.6825424194335,630.4637924194336,1012.1356674194336,743.8387924194336,2447.963792419433,2715.510667419433,1550.2919174194335,465.6825424194336,729.8231674194336,968.8231674194336,577.2762924194336
3,960.7933135986328,567.3089385986327,1084.9964385986327,426.07456359863284,852.2776885986328,1900.4026885986327,823.5433135986328,3006.1526885986327,664.7776885986327,1213.6214385986327,718.6370635986328,583.8089385986327,719.6995635986328,3199.5745635986327,1024.2308135986327,1102.5901885986327,574.9183135986327,582.1683135986327,2464.887063598633,1692.0745635986327,922.3558135986328,936.0901885986328,1105.5276885986327,1062.0745635986327,1764.9183135986327,945.4651885986328,1484.6370635986327,851.0433135986328,1210.1839385986327,1200.2933135986327,812.8714385986328,1530.2308135986327,1950.8245635986327,1210.5433135986327,1001.4339385986328,827.9651885986328,716.7464385986328,652.5745635986327,796.2620635986328,1430.4759559631348,2013.1009559631348,650.7259559631348,2742.600955963135,2863.6009559631348,2894.4759559631348,1314.4603309631348,1254.5072059631348,1008.6009559631348,918.1322059631348,799.6947059631348,1220.0540809631348,1803.3509559631348,799.1478309631348,950.0384559631348,1822.0540809631348,745.6790809631348,781.6634559631348,630.2728309631348,401.3197059631348,658.1322059631348,1775.7728309631348,1176.1478309631348,984.7415809631348,1351.2728309631348,1060.3040809631348,1582.8040809631348,1052.8197059631348,1096.2450424194335,388.9950424194336,690.9794174194336,981.8856674194336,1215.0887924194335,2568.338792419433,625.7294174194336,1831.5731674194333,698.8856674194336,714.6044174194336,1216.6356674194335,1691.3075424194335,1318.8544174194335,2297.807542419433,1436.4794174194335,841.9325424194336,1950.7137924194333,2106.1825424194335,451.0887924194336,940.2606674194336,707.8231674194336,1364.3544174194335,453.12177853054465,1724.1512924194335,945.7762924194336,701.8231674194336,2341.932542419433,1641.4950424194335,623.0887924194336,992.9012924194336,738.7762924194336,2459.901292419433,2716.041917419433,1597.9012924194335,425.5106674194336,727.9169174194336,995.1044174194336,559.9012924194336
4,967.6995635986328,574.3089385986327,1097.7151885986327,447.13706359863284,888.4808135986328,1958.8870635986327,867.7151885986328,3011.6214385986327,684.3714385986327,1183.8089385986327,704.2151885986328,565.9339385986327,731.5589385986328,3196.5589385986327,1263.5433135986327,1086.9183135986327,561.7308135986328,587.1370635986327,2473.168313598633,1663.0433135986327,941.2620635986328,895.2933135986328,1112.0120635986327,1065.3714385986327,1839.5433135986327,921.4964385986328,1282.4183135986327,874.7308135986328,1299.9808135986327,1180.9651885986327,810.4651885986328,1584.8714385986327,1900.3089385986327,1203.3401885986327,1013.7464385986328,826.2776885986328,707.5589385986328,642.6995635986327,808.3714385986328,1467.2728309631348,2082.9134559631348,707.0228309631348,2752.3197059631348,2886.1634559631348,2881.7572059631348,1305.6478309631348,1203.3665809631348,983.2103309631348,913.0853309631348,791.7884559631348,1216.7259559631348,1788.1165809631348,778.8665809631348,961.7103309631348,1846.2415809631348,763.0072059631348,763.7103309631348,643.6165809631348,393.6478309631348,651.0697059631348,1785.4915809631348,1179.3040809631348,1013.8665809631348,1324.0228309631348,1088.1634559631348,1517.2259559631348,1041.4134559631348,1086.4950424194335,477.9169174194336,671.3231674194336,996.3387924194336,1257.8544174194335,2560.104417419433,595.5887924194336,1849.6356674194333,713.5575424194336,706.6512924194336,1225.9950424194335,1703.8387924194335,1376.4637924194335,2280.510667419433,1450.5887924194335,859.7137924194336,1917.7450424194333,2117.3544174194335,446.2294174194336,969.7450424194336,697.9481674194336,1374.6044174194335,447.0262924194336,1674.0106674194335,957.3387924194336,682.3387924194336,2447.979417419433,1610.6669174194335,612.0262924194336,990.0887924194336,729.0575424194336,2394.088792419433,2641.963792419433,1596.3544174194335,454.8075424194336,730.7137924194336,1014.9637924194336,551.5419174194336
5,952.6683135986328,574.3401885986327,1090.0276885986327,433.76206359863284,888.6683135986328,1922.1839385986327,863.7464385986328,2982.6995635986327,648.7933135986327,1224.3714385986327,737.8558135986328,571.6683135986327,719.0276885986328,3240.6683135986327,1283.5120635986327,1151.8714385986327,594.0901885986327,592.0433135986327,2470.730813598633,1760.1683135986327,920.2464385986328,871.5433135986328,1156.6839385986327,1046.6058135986327,1780.7308135986327,907.7464385986328,1603.2776885986327,869.2151885986328,1232.7151885986327,1226.4026885986327,778.0433135986328,1549.7620635986327,1690.2933135986327,1219.3089385986327,1020.9339385986328,804.3558135986328,715.3558135986328,639.1526885986327,764.2308135986328,1453.7884559631348,2074.2572059631348,683.4915809631348,2728.429080963135,2863.3822059631348,2945.5540809631348,1308.1947059631348,1227.0072059631348,938.4134559631348,938.1165809631348,825.5697059631348,1237.6634559631348,1781.4134559631348,784.4759559631348,971.2884559631348,1821.2728309631348,774.0072059631348,765.8978309631348,652.8509559631348,396.9915809631348,683.1790809631348,1791.6322059631348,1196.4603309631348,979.8353309631348,1325.4915809631348,1098.2103309631348,1568.1634559631348,1016.8197059631348,1056.5106674194335,498.9012924194336,695.4012924194336,978.6981674194336,1201.3231674194335,2571.838792419433,599.8231674194336,1826.6200424194333,662.2137924194336,724.0887924194336,1245.9481674194335,1694.6981674194335,1337.2294174194335,2282.932542419433,1456.5731674194335,840.0262924194336,1933.0887924194333,2109.3856674194335,446.5575424194336,950.9794174194336,703.4794174194336,1368.3387924194335,451.6200424194336,1735.8387924194335,937.7606674194336,645.3231674194336,2430.041917419433,1620.6512924194335,622.6356674194336,1005.4950424194336,558.4828896416558,2437.120042419433,2654.870042419433,1624.1981674194335,463.4950424194336,732.7919174194336,1002.8387924194336,579.5106674194336
6,939.1995635986328,585.1839385986327,1098.3714385986327,431.43393859863284,904.7620635986328,1920.2308135986327,867.5433135986328,3054.5120635986327,680.7776885986327,1225.3245635986327,689.8245635986328,562.3401885986328,740.9339385986328,3243.9964385986327,1289.7933135986327,1148.5589385986327,590.3558135986327,593.5276885986327,2477.824563598633,1712.9183135986327,961.6526885986328,905.6839385986328,1147.9964385986327,1067.0745635986327,1836.3870635986327,924.8245635986328,1575.6526885986327,880.1995635986328,1217.2776885986327,1201.9964385986327,787.9808135986328,1509.9183135986327,1915.1058135986327,1185.1370635986327,978.3714385986328,806.6526885986328,720.7933135986328,632.4964385986327,833.8558135986328,1468.7103309631348,2030.9759559631348,650.8822059631348,2773.7572059631348,2876.6322059631348,2898.6322059631348,1292.9290809631348,1224.5228309631348,1000.1165809631348,950.7103309631348,822.0228309631348,1242.9915809631348,1816.4603309631348,790.1322059631348,938.5540809631348,1836.2415809631348,772.4759559631348,735.2415809631348,662.6947059631348,388.0540809631348,679.3665809631348,1769.3040809631348,1210.5697059631348,1030.9290809631348,1330.5072059631348,1093.7728309631348,1569.4134559631348,1021.1634559631348,1104.2137924194335,465.0419174194336,692.3075424194336,993.0887924194336,1198.8387924194335,2593.166917419433,616.4637924194336,1841.3544174194333,676.6981674194336,697.8075424194336,1200.1825424194335,1681.0262924194335,1495.3856674194335,2269.385667419433,1440.6200424194335,856.4169174194336,1923.2137924194333,2077.3231674194335,454.4794174194336,949.4950424194336,685.4012924194336,1391.2606674194335,454.4794174194336,1636.1356674194335,917.9481674194336,703.5106674194336,2381.416917419433,1602.0106674194335,632.5575424194336,1000.4794174194336,756.2137924194336,2498.823167419433,2702.416917419433,1604.4794174194335,448.6044174194336,712.9950424194336,969.9637924194336,597.0887924194336
7,943.4964385986328,594.5745635986327,1093.5276885986327,455.04331359863284,919.1058135986328,1960.0901885986327,863.3870635986328,2918.4339385986327,673.8870635986327,1231.5433135986327,689.6526885986328,573.2933135986327,762.0901885986328,3242.5901885986327,1211.8870635986327,1089.1683135986327,586.4808135986327,584.2620635986327,2465.074563598633,1704.0276885986327,933.1683135986328,941.9183135986328,1133.8089385986327,1075.8870635986327,1834.2464385986327,929.7776885986328,1331.1995635986327,871.9495635986328,1236.0745635986327,1200.3714385986327,774.3089385986328,1560.9651885986327,1920.0276885986327,1275.1995635986327,1021.9026885986328,813.0276885986328,736.6683135986328,644.9026885986327,798.5901885986328,1467.2103309631348,2071.1009559631348,683.1947059631348,2777.7415809631348,2868.0853309631348,2907.3509559631348,1276.4759559631348,1237.8978309631348,986.7103309631348,924.5853309631348,816.2728309631348,1243.3822059631348,1752.5384559631348,682.0072059631348,928.0697059631348,1831.1478309631348,786.2728309631348,720.0697059631348,649.3509559631348,408.8197059631348,671.8509559631348,1731.2884559631348,1179.3353309631348,1020.2259559631348,1301.3822059631348,1074.5697059631348,1578.7572059631348,999.1165809631348,1114.4325424194335,483.3075424194336,678.6669174194336,1001.4481674194336,1256.8856674194335,2574.979417419433,601.9169174194336,1846.8700424194333,696.2294174194336,716.6356674194336,1259.2606674194335,1693.6044174194335,1503.6825424194335,2302.948167419433,1450.6356674194335,822.9169174194336,1942.4481674194333,2074.0419174194335,445.0419174194336,955.3387924194336,697.8544174194336,1384.1200424194335,452.0575424194336,1747.2919174194335,946.3231674194336,689.9325424194336,2406.338792419433,1637.7137924194335,613.2919174194336,995.6981674194336,751.2294174194336,2468.760667419433,2653.651292419433,1547.1044174194335,454.7137924194336,738.4012924194336,1031.3856674194335,577.3700424194336
8,968.1995635986328,597.9339385986327,1123.0901885986327,451.01206359863284,903.3714385986328,1962.9026885986327,872.8089385986328,3009.5276885986327,687.6995635986328,1226.5433135986327,746.2464385986328,581.0745635986327,743.6995635986328,3203.6058135986327,1119.9183135986327,1101.2151885986327,574.3714385986327,579.4026885986327,2472.058938598633,1588.5433135986327,962.8245635986328,917.0120635986328,1149.4808135986327,1063.2933135986327,1851.5745635986327,919.6370635986328,1600.6370635986327,868.1214385986328,1224.8870635986327,1259.2933135986327,778.3245635986328,1555.5433135986327,1859.9808135986327,1266.4026885986327,1023.7776885986328,825.5433135986328,712.2776885986328,640.8714385986327,760.8089385986328,1452.9603309631348,2060.8509559631348,683.8353309631348,2770.7415809631348,2872.3040809631348,2909.0228309631348,1291.9915809631348,1212.2884559631348,978.7259559631348,946.6009559631348,791.6009559631348,1245.9759559631348,1807.4603309631348,788.5540809631348,928.1009559631348,1800.6634559631348,779.2884559631348,753.3665809631348,645.5072059631348,426.6790809631348,678.0228309631348,1760.9759559631348,1187.2259559631348,975.7728309631348,1296.5697059631348,1095.3197059631348,1562.8040809631348,1051.6947059631348,1118.6044174194335,418.0575424194336,671.6356674194336,977.1200424194336,1228.3544174194335,2621.838792419433,632.4481674194336,1833.3700424194333,676.4012924194336,713.9950424194336,1239.4169174194335,1687.7450424194335,1489.2137924194335,2284.291917419433,1475.6825424194335,851.8700424194336,1923.9169174194333,2124.9950424194335,477.2294174194336,954.1356674194336,704.0575424194336,1377.0262924194335,477.2294174194336,1776.4325424194335,941.9169174194336,701.2762924194336,2411.932542419433,1599.2294174194335,626.1981674194336,998.4481674194336,579.1356674194336,2506.854417419433,2709.135667419433,1577.5106674194335,465.3700424194336,737.3231674194336,986.8075424194336,583.0106674194336
